Word,Frequencies
orion,28352
pizaes,28353
ADE,28354
ADF,28355
estabelecei,28356
encostasse,28357
ADG,28358
attentarei,28359
Affasta,28360
psalmodias,28361
Corra,28362
descançados,28363
Calne,28364
affastaes,28365
alaúde,28366
inventam,28367
ungem,28368
ADH,28369
festins,28370
estendidos,28371
exercitos),28372
ADI,28373
arar-se-ha,28374
opprimir-vos-hão,28375
formava,28376
arrebento,28377
Mostrou-me,28378
boieiro,28379
ADJ,28380
prostituirá,28381
repartida,28382
ADK,28383
anhelaes,28384
destruirdes,28385
vendermos,28386
abrirmos,28387
diminuindo,28388
venderemos,28389
commoveria,28390
entenebreça,28391
ADL,28392
estremeçam,28393
corta-lhes,28394
cavem,28395
buscal-os-hei,28396
occultarem,28397
submergirá,28398
ADM,28399
ADN,28400
syrios,28401
avisinhará,28402
OBADIAS,28403
elevares,28404
furtariam,28405
bastasse,28406
rabisco,28407
esquadrinhadas,28408
investigados,28409
cobrir-te-ha,28410
confrontaste,28411
alegrar-te,28412
alargar,28413
exterminares,28414
escapassem,28415
restassem,28416
engulirão,28417
cananitas,28418
Zarephath,28419
Sepharad,28420
salvadores,28421
JONAS,28422
Amittai,28423
quebrar-se,28424
alliviarem,28425
adormentado,28426
aquiete,28427
elevava,28428
engrossava,28429
Levantae-me,28430
lançae-me,28431
aquietará,28432
remavam,28433
embravecendo,28434
votaram,28435
ADO,28436
Lançado,28437
alga,28438
embrulhava,28439
encerrariam,28440
Desfallecendo,28441
subvertida,28442
proclamaram,28443
vestiram-se,28444
fallou-se,28445
provem,28446
descontentamento,28447
desagradou-se,28448
apaixonado,28449
preveni,28450
arrependes,28451
calmoso,28452
apaixone,28453
Tiveste,28454
MIQUEAS,28455
Miqueas,28456
morasthita,28457
fenderão,28458
precipitam,28459
rebolar,28460
esmiuçadas,28461
lamentarei,28462
Aphra,28463
Saphir,28464
Zaanan,28465
Beth-ezel,28466
estancia,28467
Maroth,28468
Ata,28469
Sião),28470
Moreshethgath,28471
Maresha,28472
chegar-se-ha,28473
tosquia-te,28474
intentam,28475
cobiçam,28476
prophetizem,28477
encurtado,28478
Lançaes,28479
corromperá,28480
prophetizarei,28481
arrancaes,28482
esfolaes,28483
esmiuçaes,28484
repartis,28485
mordem,28486
ADP,28487
ADQ,28488
ennegrecerá,28489
abominaes,28490
perverteis,28491
sentenças,28492
encostam,28493
ADR,28494
apoderou-se,28495
Soffre,28496
livrada,28497
ADS,28498
esmiuçarás,28499
consagrarei,28500
ferirão,28501
calcar,28502
choviscos,28503
ADT,28504
Balak,28505
encontral-o-hei,28506
Agradar-se-ha,28507
pratiques,28508
humildemente,28509
inteireza),28510
enfraquecerei,28511
ferindo-te,28512
assolando-te,28513
removerás,28514
Acab,28515
caçam,28516
ADU,28517
Soffrerei,28518
tirar-me-ha,28519
cobril-a-ha,28520
satisfeitos,28521
móra,28522
apascentem-se,28523
Lamberão,28524
Tornará,28525
apiedar-se,28526
NAHUM,28527
Nahum,28528
elcoshita,28529
pensou,28530
tosquiados,28531
despejam,28532
vazaram,28533
escarlate,28534
apercebimento,28535
pinheiros,28536
enfurecerão,28537
discorrerão,28538
apresentar-se-hão,28539
acompanharão,28540
parae,28541
clamar-se-ha,28542
Saqueae,28543
saqueae,28544
appeteciveis,28545
Vazia,28546
vazada,28547
esgotada,28548
ennegrecem,28549
pastagens,28550
bastava,28551
afogava,28552
leôas,28553
queimarei,28554
ensanguentada,28555
Estrepito,28556
atropellam,28557
relampagueante,28558
mestra,28559
Nóammon,28560
esplanada,28561
sacodem,28562
fortifica,28563
exterminará,28564
Multiplicaste,28565
coroados,28566
acampam,28567
sebes,28568
voam,28569
dormitarão,28570
HABACUC,28571
escutarás,28572
afrouxa,28573
cérca,28574
maravilhae-vos,28575
suscito,28576
Horrivel,28577
ADV,28578
perspicazes,28579
attribuindo,28580
calas,28581
apanhal-os-ha,28582
engordou,28583
engrossou,28584
vazará,28585
arguido,28586
declara-a,28587
espera-o,28588
levantariam,28589
(até,28590
despertarão,28591
despojaste,28592
criminosa,28593
Vergonha,28594
maquinaste,28595
madeiramento,28596
sera,28597
chegas,28598
embebedas,28599
ADW,28600
ignominioso,28601
commettida,28602
esculpiu,28603
Acorda,28604
Shigionoth,28605
aviva,28606
notifica,28607
queimaduras,28608
ADX,28609
Descoberto,28610
trilhaste,28611
furaste,28612
cajados,28613
ADY,28614
accommetteram,28615
tempestuosos,28616
alegravam-se,28617
Ouvindo-o,28618
estremeci,28619
descançarei,28620
floresça,28621
arrebatadas,28622
gozar-me-hei,28623
SOFONIAS,28624
Cushi,28625
Gedalia,28626
Amaria,28627
Hizekia,28628
Josia,28629
indubitavelmente,28630
Arrebatarei,28631
chemarins,28632
pescado,28633
ADZ,28634
mercava,28635
arruinado,28636
esquadrinharei,28637
densas,28638
AEA,28639
expellida,28640
chereteos,28641
injuriosas,28642
inclinará,28643
Estenderá,28644
alojar-se-hão,28645
retinirá,28646
suja,28647
oppressora,28648
bramantes,28649
Exterminei,28650
desertar,28651
esperae-me,28652
invoquem,28653
AEB,28654
zelosos,28655
ensoberbecerás,28656
goza-te,28657
exterminou,28658
enfraqueçam,28659
deleitará,28660
calar-se-ha,28661
regozijar-se-ha,28662
coxeia,28663
reconduzir,28664
AEC,28665
AGGEO,28666
inercia,28667
entaboladas,28668
Semeiaes,28669
recolheis,28670
saciaes,28671
vestis-vos,28672
furado,28673
Olhastes,28674
assoprei,28675
cerram,28676
AED,28677
AEE,28678
comparada,28679
concertei,28680
Desejado,28681
Reprehensão,28682
guizado,28683
Ficará,28684
applicae,28685
ZACHARIAS,28686
tenção,28687
Sebat),28688
AEF,28689
consoladoras,28690
zelando,28691
descançadas,28692
auxiliaram,28693
Tornei-me,28694
AEG,28695
AEH,28696
Tornei,28697
Tira-lhe,28698
vestirei,28699
Ponham-lhe,28700
andaduras,28701
portentosos,28702
esculpirei,28703
convidará,28704
canudos,28705
algazarras,28706
discorrem,28707
Respondi,28708
raminhos,28709
tubos,28710
vertem,28711
AEI,28712
pernoitará,28713
Heldai,28714
Sofonias),28715
põe-as,28716
Chen,28717
AEJ,28718
Saresar,28719
Regemmelech,28720
Chorarei,28721
separando-me,28722
comieis,28723
bebieis,28724
AEK,28725
habitados,28726
executae,28727
ensurdeceram,28728
promettidas,28729
Zelei,28730
zelei,28731
chamar-se-ha,28732
brincarão,28733
sel-o-ha,28734
AEL,28735
incitei,28736
haverei,28737
herde,28738
esforcem-se,28739
AEM,28740
Haldrach,28741
amontoou,28742
acamparei,28743
asninho,28744
AEN,28745
redemoinhos,28746
encher-se-hão,28747
Oba,28748
chuveiro,28749
AEO,28750
plantal-os,28751
apiedei,28752
assobiarei,28753
remido,28754
semearei,28755
lembrar-se-hão,28756
remotos,28757
esmiuçarão,28758
coitadas,28759
AEP,28760
AEQ,28761
aguardavam,28762
pesaram,28763
Arroja-a,28764
apreçado,28765
irmandade,28766
carregarem,28767
montam,28768
Hadadrimmon,28769
Meggiddon,28770
AER,28771
linhagens,28772
mentirem,28773
Dirá,28774
Feridas,28775
espalhar-se-hão,28776
volverei,28777
repartir-se-hão,28778
Asel),28779
fugistes,28780
Hananeel,28781
apodrecerão,28782
alçar-se-ha,28783
AES,28784
cananita,28785
MALACHIAS,28786
formalismo,28787
Malachias,28788
AET,28789
Empobrecidos,28790
desprezámos,28791
Offereceis,28792
supplicae,28793
rendimento,28794
propozerdes,28795
corromperei,28796
assombrou-se,28797
corrompestes,28798
cobris,28799
choros,28800
AEU,28801
sobejando-lhe,28802
Enfadaes,28803
enfadamos,28804
precedido,28805
lavandeiros,28806
affinando,28807
purgará,28808
affinará,28809
chegar-me-hei,28810
veloz,28811
defraudam,28812
Roubará,28813
roubámos,28814
provae-me,28815
vasarei,28816
caiba,28817
deleitosa,28818
AEV,28819
escapam,28820
poupal-os-hei,28821
AEW,28822
crescereis,28823
cevadouro,28824
pizareis,28825
FIM,28826
VELHO,28827
NOSSO,28828
CHRISTO,28829
PELO,28830
PADRE,28831
FERREIRA,28832
D’ALMEIDA,28833
LIVROS,28834
NUMERO,28835
SEUS,28836
CAPITULOS,28837
Pag,28838
Cap,28839
Actos,28840
Romanos,28841
Galatas,28842
Ephesios,28843
Philippenses,28844
Colossenses,28845
Hebreos,28846
Apocalypse,28847
MATTHEUS,28848
Zara,28849
Rachab,28850
ChristoAEX,28851
infamar,28852
deixal-a,28853
projectando,28854
chamal-o-hão,28855
orienteAEY,28856
adoral-o,28857
AEZ,28858
capitaes,28859
AFA,28860
inquiriu,28861
exactamente,28862
participae-m’o,28863
offertaram,28864
avisados,28865
demora-te,28866
irritou-se,28867
inquirira,28868
Morto,28869
AFB,28870
Archelau,28871
receiou,28872
alimentava-se,28873
adjacente,28874
mesuros,28875
AFC,28876
oppunha-se-lhe,28877
careço,28878
jejuado,28879
collocou-o,28880
tomar-te-hão,28881
Novamente,28882
adorarás,28883
região,28884
raiou,28885
padeciam,28886
accommettidos,28887
lunaticos,28888
beatitudes,28889
pacificadores,28890
salgar,28891
colloca,28892
derogar,28893
jota,28894
omittirá,28895
exceder,28896
AFD,28897
encolerisar,28898
Raca,28899
AFE,28900
reconcilia-te,28901
Concilia-te,28902
AFF,28903
encerrem,28904
atira-a,28905
dê-lhe,28906
desquite,28907
perjurarás,28908
cumprirás,28909
procedencia,28910
resistaes,28911
tirar-te,28912
larga-lhe,28913
obrigar,28914
milha,28915
emprestes,28916
maltratam,28917
havereis,28918
saudardes,28919
Esmolas,28920
Jejum,28921
comprazem,28922
assimilheis,28923
induzas,28924
mostreis,28925
desfiguram,28926
jejuares,28927
jejuas,28928
anciosa,28929
odiar,28930
dedicará,28931
AFG,28932
procuram),28933
inquieteis,28934
temerario,28935
julgardes,28936
cuidarás,28937
deiteis,28938
pizem,28939
despedacem,28940
AFH,28941
fazei-lh’o,28942
devoradores,28943
colhem-se,28944
prophetizámos,28945
expulsámos,28946
assimilhal-o-hei,28947
comparal-o-hei,28948
admirou,28949
purificar-me,28950
serviu-os,28951
permitte-me,28952
ferozes,28953
atormentar-nos,28954
expulsas,28955
permitte-nos,28956
porqueiros,28957
ajuizaes,28958
Perdoados,28959
AFI,28960
rasgão,28961
rompem-se,28962
AFJ,28963
impõe-lhe,28964
instrumentistas,28965
espalhou-se,28966
Credes,28967
Tocou,28968
ameaçou-os,28969
expulsarem,28970
Lebbeo,28971
appellidado,28972
Thaddeo,28973
Cananita,28974
trahiu,28975
Curae,28976
resuscitae,28977
expulsae,28978
operario,28979
hospedae-vos,28980
retireis,28981
saudae-a,28982
synhedrios,28983
ministrado,28984
acabareis,28985
percorrer,28986
Baste,28987
revelar-se,28988
dizei-o,28989
prégae-o,28990
AFK,28991
familiares,28992
AFL,28993
trajam,28994
Corazin,28995
ergues,28996
alliviarei,28997
fardo,28998
violam,28999
condemnarieis,29000
recommendava-lhes,29001
rigorosamente,29002
descobrissem,29003
AFM,29004
murrão,29005
admirava,29006
conseguintemente,29007
saqueando,29008
Arvores,29009
resurgirão,29010
aridos,29011
desoccupada,29012
comeram-n’a,29013
suffocaram-n’a,29014
comprehendem,29015
comprehendereis,29016
temporão,29017
offende,29018
seducção,29019
Propoz-lhes,29020
fructificou,29021
colhel-o,29022
arranqueis,29023
atae-o,29024
ajuntae-o,29025
introduz,29026
Explicação,29027
despedindo,29028
colherão,29029
negociante,29030
comprou-a,29031
Entendestes,29032
tetrarca,29033
tinha-o,29034
Festejando-se,29035
natalicio,29036
dançou,29037
instruida,29038
previamente,29039
affligiu-se,29040
possuido,29041
approximaram-se-lhe,29042
despede,29043
dae-lhes,29044
Trazei-m’os,29045
assustaram-se,29046
manda-me,29047
afundar-se,29048
segurou-o,29049
duvidaste,29050
acalmou,29051
adoraram-o,29052
desobrigado,29053
invalidastes,29054
escandalizaram,29055
evacuado,29056
cercanias,29057
miseravelmente,29058
endemoninhada,29059
Despede-a,29060
soccorre-me,29061
deital-o,29062
seja-te,29063
desejas,29064
despedil-a,29065
Magdala,29066
pediram-lhe,29067
rubro,29068
tinham-se,29069
fornecer-se,29070
Adverti,29071
fornecemos,29072
fornecido,29073
entendestes,29074
guardasseis,29075
Barjonas,29076
AFN,29077
ligares,29078
desligares,29079
Arreda-te,29080
cruzes,29081
renuncie-se,29082
AFO,29083
AFP,29084
estarmos,29085
luminosa,29086
escutae-o,29087
approximando-se-lhes,29088
tocou-os,29089
approximou-se-lhe,29090
cural-o,29091
expulsal-o,29092
acolá,29093
cobravam,29094
antecipou,29095
cobram,29096
censo,29097
escandalizemos,29098
abrindo-lhe,29099
státer,29100
pendurasse,29101
submergisse,29102
desgarrar,29103
desgarrou,29104
desgarraram,29105
dize-o,29106
considera-o,29107
gentio,29108
ligardes,29109
desligardes,29110
concordarem,29111
peccará,29112
incompassivo,29113
comparar-se,29114
vendel-o,29115
adorava,29116
perdoou-lhe,29117
AFQ,29118
suffocava-o,29119
Paga-me,29120
contristaram-se,29121
passára,29122
perdoei-te,29123
supplicaste,29124
atormentadores,29125
dalem,29126
curou-as,29127
relativamente,29128
castrados,29129
castraram,29130
receba-o,29131
impozesse,29132
orasse,29133
estorveis,29134
tendo-lhes,29135
conseguir,29136
admiraram-se,29137
assalariar,29138
ajustando,29139
AFR,29140
assalariou,29141
paga-lhes,29142
egualaste,29143
supportámos,29144
ajustaste,29145
condemnal-o-hão,29146
açoitem,29147
crucifiquem,29148
diz-lhe,29149
Diz-lhe,29150
AFS,29151
exercem,29152
AFT,29153
servente,29154
AFU,29155
reprehendia,29156
desprendei-a,29157
trazei-m’os,29158
adeante,29159
cambistas,29160
curou-os,29161
Ouves,29162
aperfeiçoaste,29163
avistando,29164
nasça,29165
duvidardes,29166
precipita-te,29167
acercaram-se,29168
arrependendo-se,29169
precedem,29170
arrependestes,29171
circumdou-a,29172
construiu,29173
enviou-lhes,29174
Terão,29175
apoderemo-nos,29176
affrontosa,29177
arrendará,29178
angulo,29179
despedaçar-se-ha,29180
esmagal-o-ha,29181
receiaram,29182
Eisque,29183
trafico,29184
ultrajaram,29185
encolerisou-se,29186
incendiou,29187
convidae,29188
encontrardes,29189
emmudeceu,29190
Amarrae-o,29191
surprehenderiam,29192
experimentaes,29193
effigie,29194
Erraes,29195
casam,29196
maravilhadas,29197
emmudecer,29198
interrogou-o,29199
depende,29200
interrogou-os,29201
Observae,29202
practicae,29203
procedaes,29204
conformidade,29205
atam,29206
movel-os,29207
phylacterias,29208
homens—Rabbi,29209
queiraes,29210
fechaes,29211
prolongadas,29212
soffrereis,29213
percorreis,29214
endro,29215
omittir,29216
Conductores,29217
coaes,29218
mosquito,29219
engulis,29220
Phariseo,29221
caiados,29222
d’ossos,29223
pareceis,29224
adornaes,29225
existissemos,29226
associariamos,29227
Serpentes,29228
escapareis,29229
crucificareis,29230
açoitareis,29231
d’Abel,29232
Baraquias,29233
ficar-vos,29234
mostrarem,29235
seduzirão,29236
matar-vos-hão,29237
escandalizados,29238
trahir-se-hão,29239
esfriará,29240
amamentarem,29241
enganariam,29242
saiaes,29243
rijo,29244
anteriores,29245
—assim,29246
penseis,29247
temulentos,29248
AFV,29249
tardando,29250
tosquenejaram,29251
adormeceram,29252
sahi-lhe,29253
apagam,29254
comprae-o,29255
compral-o,29256
entregou-lhes,29257
negociou,29258
enterral-o,29259
conhecia-te,29260
ceifas,29261
ajuntas,29262
Mau,29263
ceifo,29264
cumpria,29265
banqueiros,29266
receberia,29267
reunidas,29268
hospedastes-me,29269
vestistes-me,29270
visitastes-me,29271
hospedámos,29272
vestimos,29273
recolhestes,29274
concluiu,29275
derramou-lh’o,29276
dar-se,29277
affligis,29278
preparando-me,29279
enterramento,29280
arbitraram,29281
AFW,29282
entristecendo-se,29283
AFX,29284
escandalizarei,29285
velae,29286
velar,29287
partamos,29288
prenderam-n’o,29289
legiões,29290
d’anjos,29291
cumpririam,29292
reedifical-o,29293
depõem,29294
insistindo,29295
Blasphemou,29296
precisamos,29297
cuspiram-lhe,29298
esbofeteavam,29299
Prophetiza-nos,29300
suicidio,29301
formavam,29302
maniatado,29303
entregaram-n’o,29304
AFY,29305
trahira,29306
devolveu,29307
AFZ,29308
trahindo,29309
atirando,29310
enforcou-se,29311
mettel-as,29312
deliberado,29313
realisou,29314
vaticinara,29315
avaliaram,29316
deram-n’as,29317
escolhendo,29318
reunindo-se,29319
persuadiram,29320
AGA,29321
aproveitava,29322
considerae-o,29323
AGB,29324
despindo-o,29325
pozeram-lh’a,29326
ajoelhando,29327
batiam-lhe,29328
vestiram-lhe,29329
Logar,29330
provando-o,29331
Repartiram,29332
AGC,29333
reedificas,29334
creremos,29335
encheu-a,29336
dava-lhe,29337
fenderam-se,29338
AGD,29339
dormiam,29340
servindo-o,29341
revolvendo,29342
lembramo-nos,29343
furtem,29344
AGE,29345
entenderdes,29346
seguraram,29347
sellando,29348
despontar,29349
pressurosamente,29350
saúdo,29351
abraçaram,29352
AGF,29353
persuadiremos,29354
divulgado,29355
destinado,29356
duvidaram,29357
AGG,29358
baptizando-as,29359
Ensinando-as,29360
MARCOS,29361
Principio,29362
pregando,29363
encurvande,29364
Vocação,29365
despedaçando-o,29366
ameaçando-o,29367
conservava-se,29368
annunciava-lhes,29369
conduziam,29370
approximar-se,29371
fácil,29372
d’Alpheo,29373
AGH,29374
sentado,29375
jejuavam,29376
AGI,29377
Ninguém,29378
calavam-se,29379
condoendo-se,29380
Idumea,29381
AGJ,29382
arrojavam,29383
manifestassem,29384
Boanerges,29385
Thadeo,29386
Beelzebu,29387
entrando-lhe,29388
blasphemarem,29389
obterá,29390
AGK,29391
Chegaram,29392
juntou-se,29393
ensinava-lhes,29394
percebam,29395
escandalizam,29396
ambições,29397
soffocam,29398
collocar,29399
dormisse,29400
brotasse,29401
crescesse,29402
mette-lhe,29403
assimilharemos,29404
compararemos,29405
aninhar-se,29406
almofada,29407
despertaram-n’o,29408
sentiram,29409
amansar,29410
conjuro-te,29411
Manda-nos,29412
(eram,29413
apascentavam,29414
legião,29415
rogar-lhe,29416
rogara-lhe,29417
annuncia-lhes,29418
moribunda,29419
sare,29420
dispendido,29421
aproveitando,29422
AGL,29423
seguisse,29424
alvoroçaes,29425
Talitha,29426
cumi,29427
Filhinha,29428
assombraram-se,29429
calçassem,29430
arrependessem,29431
expulsavam,29432
ungiam,29433
curavam,29434
tornára,29435
notorio),29436
operam,29437
espiava,29438
AGM,29439
estimava-o,29440
attendendo-o,29441
executor,29442
degolou-o,29443
áparte,29444
concorreram,29445
approximavam-se,29446
Despede-os,29447
darmos,29448
assentaram-ce,29449
repartidos,29450
sósinho,29451
fatigavam,29452
remando,29453
turbaram-se,29454
comprehendido,29455
Gennezareth,29456
trazer-lhe,29457
saravam,29458
impuras,29459
conservando,29460
mercado,29461
AGN,29462
invalidaes,29463
Corban,29464
Invalidando,29465
ordenastes,29466
comprehendei,29467
interrogavam,29468
escuso,29469
pôde,29470
grega,29471
syro-phenicia,29472
expulsasse,29473
lançal-o,29474
Ephphatha,29475
Abre-te,29476
prohibia,29477
divulgavam,29478
admirando-se,29479
Dalmanutha,29480
tentarem,29481
comprehendestes,29482
cuspindo-lhe,29483
pôr-lhe,29484
admoestou-os,29485
AGO,29486
ganhasse,29487
AGP,29488
Dizia-lhes,29489
provarão,29490
lavadeiro,29491
branquear,29492
appareceu-lhes,29493
aviltado,29494
questionaes,29495
trouxe-te,29496
despedaça-o,29497
trouxeram-lh’o,29498
agitou,29499
revolvia-se,29500
escumando,29501
infancia,29502
possível,29503
agitando-o,29504
ergueu,29505
arrazoaveis,29506
disputado,29507
insulso,29508
adubareis,29509
reuniu,29510
ensinal-os,29511
escrever-lhe,29512
unir-se-ha,29513
empeçaes,29514
defraudarás,29515
Falta-te,29516
pezaroso,29517
sobrevir,29518
cuspirão,29519
fizesses,29520
Concede-nos,29521
assentemos,29522
bebo,29523
sereia,29524
indignar-se,29525
assenhoream,29526
AGQ,29527
AGR,29528
Bartimeo,29529
Timeo,29530
recupere,29531
Bethphagé,29532
acharia,29533
discípulos,29534
admirada,29535
tel-o-heis,29536
perdoae,29537
perdôe,29538
Más,29539
Também,29540
sustentavam,29541
cercou-a,29542
recebesse,29543
apedrejando-o,29544
enviou-o,29545
apanhassem,29546
Daremos,29547
ele,29548
suscitasse,29549
tomaram-n’a,29550
amal-o,29551
oferta,29552
observava,29553
valiam,29554
réis,29555
concilios,29556
apresentados,29557
AGS,29558
pregue,29559
contínua,29560
(quem,29561
entenda),29562
abreviasse,29563
enganarem,29564
succederem,29565
vigiasse,29566
digo-as,29567
d’alli,29568
prenderiam,29569
dal-o,29570
bramavam,29571
molestaes,29572
antecipou-se,29573
folgaram,29574
prometteram,29575
preparar-te,29576
trahir-me,29577
descançae,29578
puxando,29579
AGT,29580
ouvimos-lhe,29581
construido,29582
rasgando,29583
condemnaram,29584
cobrir-lhe,29585
amarrando,29586
maravilhava,29587
amotinadores,29588
AGU,29589
audiência,29590
vestiram-n’o,29591
saudal-o,29592
feriram-n’o,29593
cuspiram,29594
despiram-lhe,29595
Cyreneo,29596
derribas,29597
Salva-te,29598
acreditemos,29599
expirára,29600
vespera,29601
d’Arimathea,29602
certificado,29603
ungil-o,29604
espantadas,29605
possuidas,29606
Apparições,29607
annunciou-o,29608
annunciaram-n’o,29609
lançou-lhes,29610
expulsarão,29611
Pegarão,29612
LUCAS,29613
Annos,29614
emprehendido,29615
transmittiram,29616
minuciosamente,29617
Existiu,29618
AGV,29619
avançados,29620
exercendo,29621
coube-lhe,29622
AGW,29623
assisto,29624
crêste,29625
AGX,29626
agraciada,29627
considerava,29628
pôr-lhe-has,29629
Depoz,29630
Encheu,29631
Auxiliou,29632
recordando-se,29633
completou-se,29634
usado,29635
taboinha,29636
circumvisinhos,29637
divulgadas,29638
AGY,29639
lembrar-se,29640
conceder-nos,29641
robustecia,29642
alistasse,29643
(Este,29644
Cyrenio,29645
AGZ,29646
Syria),29647
David),29648
Achareis,29649
ausentando-se,29650
conferindo-as,29651
apresentação,29652
fôra-lhe,29653
contradicto,29654
Fanuel,29655
affastava,29656
fortalecia,29657
Pensando,29658
encontrassem,29659
ouvindo-os,29660
interrogando-os,29661
anciosos,29662
buscavamos,29663
buscaveis,29664
Tiberio,29665
Iturea,29666
Traconites,29667
Lysaneas,29668
Abylinia,29669
endireitarão,29670
escabrosos,29671
aplanarão,29672
comeceis,29673
interrogava,29674
peçaes,29675
trateis,29676
contentae-vos,29677
baptizo-vos,29678
Accrescentou,29679
corporea,29680
cuidava),29681
transforme,29682
Escripto,29683
Dar-te-hei,29684
dou-o,29685
Adorarás,29686
Levou-o,29687
sustenham,29688
Dito,29689
AHA,29690
cerrando,29691
tornando-o,29692
Medico,29693
cura-te,29694
Eliseu,29695
precipitarem,29696
divulgava-se,29697
ausentasse,29698
apertando-o,29699
affastasse,29700
lançae,29701
apanhámos,29702
rompia-se-lhes,29703
pique,29704
ausenta-te,29705
apoderara,29706
pescador,29707
dilatava,29708
retirava-se,29709
telhas,29710
arrazoar,29711
recebedoria,29712
Podeis,29713
condiz,29714
entornar-se-ha,29715
estragarão,29716
conservarão,29717
segundo-primeiro,29718
arrancando,29719
esfregando-as,29720
lêstes,29721
praticavam,29722
Eleição,29723
d’Alfeo,29724
traidor,29725
separarem,29726
rejeitarem,29727
Folgae,29728
rides,29729
calumniam,29730
recuses,29731
emprestardes,29732
emprestam,29733
emprestae,29734
esperardes,29735
condemneis,29736
soltae,29737
soltar-vos-hão,29738
recalcada,29739
sacudida,29740
abalar,29741
concluir,29742
estimava,29743
moribundo,29744
esquife,29745
pararam),29746
Mancebo,29747
enviou-nos,29748
annuncia-se,29749
delicados,29750
justificaram,29751
bebedor,29752
regar-lhe,29753
enxugava-lh’os,29754
beijava-lhe,29755
ungia-lh’os,29756
saberia,29757
Dize-a,29758
devia-lhe,29759
perdoou-lhes,29760
Julgaste,29761
Entrei,29762
regou-me,29763
ungiu-me,29764
curadas,29765
Chuza,29766
d’Herodes,29767
Suzana,29768
tira-lhes,29769
AHB,29770
executam,29771
enchiam-se,29772
perigavam,29773
possesso,29774
exclamando,29775
guardavam-n’o,29776
concedesse,29777
concedeu-lh’o,29778
arrojou-se,29779
possuidos,29780
apertava-o,29781
gastara,29782
estancou,29783
Alguem,29784
occultava,29785
declarou-lhe,29786
sarára,29787
pegando-lhe,29788
bordões,29789
quaesquer,29790
percorreram,29791
fallava-lhes,29792
necessitavam,29793
Despede,29794
agasalhem,29795
Fazei-os,29796
admoestando-os,29797
AHC,29798
grangear,29799
perdendo-se,29800
prejudicando-se,29801
soado,29802
escumar,29803
convulsionou,29804
maravilhando-se,29805
comprehendessem,29806
suscitou-se,29807
recebe-me,29808
completando-se,29809
assumpção,29810
Voltando-se,29811
reprehendeu-os,29812
salval-as,29813
seguir-te-hei,29814
arado,29815
AHD,29816
curae,29817
sacudimos,29818
Chorazin,29819
toleravel,29820
sujeitam,29821
raio,29822
pizar,29823
Respondeste,29824
Descia,29825
d’egual,29826
atou-lhe,29827
deitando-lhe,29828
Cuida,29829
gastares,29830
distrahida,29831
cuidadosa,29832
afadigada,29833
dominical,29834
ensina-nos,29835
orardes,29836
importuno,29837
procural-o,29838
empresta-me,29839
apresentar-lhe,29840
dar-lh’os,29841
importunação,29842
abrir-se-lhe-ha,29843
expulsando,29844
pediam-lhe,29845
vencendo-o,29846
tira-lhe,29847
Tornarei,29848
mamaste,29849
Maligna,29850
admirou-se,29851
lavara,29852
arruda,29853
Importava,29854
carregaes,29855
tocaes,29856
consentis,29857
Prophetas,29858
impedistes,29859
apertal-o,29860
Armando-lhe,29861
apanharem,29862
Ajuntando-se,29863
atropellavam,29864
gabinete,29865
apregoado,29866
ceitis,29867
repartidor,29868
propoz-lhes,29869
produzido,29870
arrazoava,29871
Derribarei,29872
pedirão,29873
Solicitude,29874
dispensa,29875
solicito,29876
pergunteis,29877
dar-vos,29878
Vendei,29879
bolsas,29880
envelheçam,29881
abrir-lhe,29882
imaginaes,29883
embriagar-se,29884
apercebeu,29885
angustio,29886
divididos,29887
Lá,29888
distinguir,29889
distinguis,29890
magistrado,29891
livrar-te,29892
conduza,29893
encerre,29894
misturara,29895
AHE,29896
vinhateiro,29897
inutilmente,29898
deixa-a,29899
escave,29900
esterque,29901
mandarás,29902
paralytica,29903
endireitar-se,29904
endireitou,29905
desprende,29906
confundiam,29907
aninharam,29908
levedou,29909
Porfiae,29910
começardes,29911
começareis,29912
effectuo,29913
curas,29914
caindo-lhe,29915
replicar,29916
escolhiam,29917
assentes,29918
escusar-se,29919
experimental-os,29920
Casei,29921
força-os,29922
comecem,29923
manda-lhe,29924
condições,29925
renuncia,29926
degenerar,29927
adubará,29928
lançam-n’o,29929
chegavam-se,29930
perdendo,29931
achal-a,29932
varre,29933
amigas,29934
prodigo,29935
dissolutamente,29936
gastado,29937
AHF,29938
bolotas,29939
pereço,29940
dir-lhe-hei,29941
lançou-se-lhe,29942
vesti-lh’o,29943
Indignou-se,29944
mataste-lhe,29945
alegrarmo-nos,29946
folgarmos,29947
dissipar,29948
Cavar,29949
desapossado,29950
assentando-te,29951
alqueires,29952
procedido,29953
Grangeae,29954
necessitardes,29955
injusta,29956
AHG,29957
duraram,29958
forceja,29959
vestia-se,29960
regalada,29961
esplendidamente,29962
saciar-se,29963
cahiam,29964
lambiam-lhe,29965
molhe,29966
refresque,29967
quizessem,29968
ouçam-n’os,29969
arrepender-se-hiam,29970
acreditarão,29971
Accrescenta-nos,29972
amoreira,29973
Desarreiga-te,29974
planta-te,29975
obedeceria,29976
Prepara-me,29977
serve-me,29978
mostrae-vos,29979
subita,29980
AHH,29981
dir-vos-hão,29982
fuzilando,29983
Comiam,29984
plantavam,29985
tomal-as,29986
salval-a-ha,29987
respeitava,29988
emfim,29989
importune,29990
